keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
how to sue a doctor for malpractice in san rafael,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,1,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"You must be able to show that you suffered harm directly as a result of the professional's conduct, and that no other superseding cause exists, and that you ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
how to sue a doctor for malpractice in san rafael,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,2,San Rafael Medical Malpractice Lawyers - Moseley Collins,https://www.moseleycollins.com/san-rafael-ca-medical-malpractice-lawyer-hospital-negligence.html,"Call 800-426-5546 for a free hospital negligence case assessment, or contact us online. Our San Rafael medical malpractice lawyers respond promptly to start ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,moseleycollins.com,55,45,1,67248,2312,357092,,
malpractice lawsuit lawyers near me,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"If you are a victim of medical malpractice, it can feel like you have nowhere to turn. Turn to Dolan Law Firm today for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
medical error attorneys with high success rates,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,1,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"If you are a victim of medical malpractice, it can feel like you have nowhere to turn. Turn to Dolan Law Firm today for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
medical error attorneys with high success rates,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,2,San Rafael Medical Malpractice Lawyers - Moseley Collins,https://www.moseleycollins.com/san-rafael-ca-medical-malpractice-lawyer-hospital-negligence.html,High Success Record - Our meticulous case preparation leads to positive results - either fair out-of-court settlements or jury verdicts. No Fees Unless We ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,moseleycollins.com,55,45,1,67248,2312,357092,,
medical malpractice law firms in san rafael,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"There are 15 attorneys in our firm, and we use all of our skill and resources to ensure that your claim is given its fair due. We also work on a contingency fee ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
medical malpractice lawyer san rafael,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"There are 15 attorneys in our firm, and we use all of our skill and resources to ensure that your claim is given its fair due. We also work on a contingency fee ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
medical malpractice lawyer near me,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"If you are a victim of medical malpractice, it can feel like you have nowhere to turn. Turn to Dolan Law Firm today for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
medical malpractice attorneys near me,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,Our medical malpractice lawyers in San Rafael are experienced and willing to fight. Criteria For Malpractice Is Specific. In order to show that medical ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
medical negligence lawyers near me,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"Our San Rafael Medical Malpractice Attorneys Are Ready To Help You. If you are a victim of medical malpractice, it can feel like you have nowhere to turn.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
medical negligence attorney near me,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"If you are a victim of medical malpractice, it can feel like you have nowhere to turn. Turn to Dolan Law Firm today for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
misdiagnosis and delayed diagnosis lawyer san rafael,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,1,Failure to Diagnose - California Medical Malpractice Lawyer,https://www.mitchell-leeds.com/medical-malpractice-cases/failure-to-diagnose/,"Mitchell Leeds, LLP can help if you or someone you love has been seriously injured due to a misdiagnosis or failure to diagnose a disease or illness. Call 415-702-9928 now for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,mitchell-leeds.com,12,21,2,3802,134,27501,,
misdiagnosis and delayed diagnosis lawyer san rafael,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,2,San Rafael Medical Malpractice Lawyers - Moseley Collins,https://www.moseleycollins.com/san-rafael-ca-medical-malpractice-lawyer-hospital-negligence.html,"Call 800-426-5546 for a free hospital negligence case assessment, or contact us online. Our San Rafael medical malpractice lawyers respond promptly to start ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,moseleycollins.com,55,45,1,67248,2312,357092,,
negligent doctor lawsuit lawyer near me,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,San Rafael Medical Malpractice Lawyers - Moseley Collins,https://www.moseleycollins.com/san-rafael-ca-medical-malpractice-lawyer-hospital-negligence.html,"Free Consultation - San Rafael, CA medical malpractice lawyers with 40+ years of experience. Moseley Collins Law fights for victims of negligence.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,moseleycollins.com,55,45,1,67248,2312,357092,,
patient rights lawyer for medical malpractice cases,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,2,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"If you are a victim of medical malpractice, it can feel like you have nowhere to turn. Turn to Dolan Law Firm today for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
patient rights lawyer for medical malpractice cases,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,San Rafael Medical Malpractice Lawyers - Moseley Collins,https://www.moseleycollins.com/san-rafael-ca-medical-malpractice-lawyer-hospital-negligence.html,Let our knowledgeable San Rafael medical malpractice lawyers fight on your behalf if negligence caused catastrophic injury or death. Call 800-426-5546 or ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,moseleycollins.com,55,45,1,67248,2312,357092,,
san rafael attorneys for medication and prescription errors,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,2,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"If you are a victim of medical malpractice, it can feel like you have nowhere to turn. Turn to Dolan Law Firm today for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
san rafael wrongful death attorneys for medical malpractice,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,San Rafael Wrongful Death Lawyers | Kuvara Law Firm,https://kuvaralawfirm.com/wrongful-death/,"If your family member has died due to another person's negligence, an experienced California wrongful death attorney can help you recover the compensation that ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kuvaralawfirm.com,28,37,1,9394,522,56496,,
san rafael attorneys specializing in medical negligence,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,... negligence;; Medication errors;; Failure to diagnose or misdiagnosis; and ... Our San Rafael Medical Malpractice Attorneys Are Ready To Help You. If you ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
surgical error attorneys in san rafael,San Rafael,Malpractice-LongTail -- San Rafael.xlsx,3,"San Rafael Medical Malpractice Lawyer | Dolan Law Firm, PC",https://dolanlawfirm.com/san-rafael-medical-malpractice-lawyer/,"There are 15 attorneys in our firm, and we use all of our skill and resources to ensure that your claim is given its fair due. We also work on a contingency fee ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,dolanlawfirm.com,42,48,-1,24629,2637,24699,,
building construction lawyer,San Rafael,Construction-HighVolume -- San Rafael.xlsx,1,Homepage • Kate Warner Construction Lawyers,https://kwcl.law/,"With over 38 years of experience handling all types of construction claims and disputes, Kate Warner Construction Lawyers delivers for their clients.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kwcl.law,13,22,3,247,40,367,,
building construction lawyer,San Rafael,Construction-HighVolume -- San Rafael.xlsx,2,KWCL/ Kate Warner Construction Lawyers,https://www.marinbuilders.com/list/member/kwcl-kate-warner-construction-lawyers-510,1005 A Street Suite 312 San Rafael CA 94901 · (415) 457-7977 · (415) 457-2663 · Send Email · Visit Website ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marinbuilders.com,18,34,1,6439,561,245334,,
construction attorney,San Rafael,Construction-HighVolume -- San Rafael.xlsx,1,Homepage • Kate Warner Construction Lawyers,https://kwcl.law/,"With over 38 years of experience handling all types of construction claims and disputes, Kate Warner Construction Lawyers delivers for their clients.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kwcl.law,13,22,3,247,40,367,,
construction attorney,San Rafael,Construction-HighVolume -- San Rafael.xlsx,2,The Bay Area Construction Lawyer | Employment Law Attorney,https://www.sanfranciscolitigators.com/,"The Law Offices of Jaret & Jaret in San Rafael, California, handles construction law, employment, real estate and other legal matters. Call 415-578-3482.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscolitigators.com,15,25,2,1012,75,12706,,
construction defect attorney,San Rafael,Construction-HighVolume -- San Rafael.xlsx,1,"Construction Defect Litigation | San Rafael, CA",https://www.williamsgumbiner.com/practice-areas/construction-defect-litigation/,"Attorney Scott Williams has specialized in handling construction defect suits, both on the plaintiff and defense sides, since the 1980s. Based on his ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,williamsgumbiner.com,21,20,2,1612,93,9103,,
construction defect attorney,San Rafael,Construction-HighVolume -- San Rafael.xlsx,2,San Rafael Construction Defect Litigation Law Office,https://www.williamsgumbiner.com/san-rafael-construction-defect-litigation-law-office/,"San Rafael Construction Defect Litigation Law Office, Williams & Gumbiner LLP, 1010 B Street Suite 200 San Rafael, CA 94901, Phone: 415-755-1880.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,williamsgumbiner.com,21,20,2,1612,93,9103,,
construction contract lawyers,San Rafael,Construction-HighVolume -- San Rafael.xlsx,1,Homepage • Kate Warner Construction Lawyers,https://kwcl.law/,"With over 38 years of experience handling all types of construction claims and disputes, Kate Warner Construction Lawyers delivers for their clients.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kwcl.law,13,22,3,247,40,367,,
construction contract lawyers,San Rafael,Construction-HighVolume -- San Rafael.xlsx,3,Marin Construction Attorney | San Rafael Contract Attorney | Novato,http://www.brewerlawoffices.com/construction-law-california-attorney.html,"Brendan Brewer regularly represents clients in many aspects of construction law. Clients include homeowners, property managers, individual contractors, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,brewerlawoffices.com,17,25,13,120,52,277,,
construction accident lawyer,San Rafael,Construction-HighVolume -- San Rafael.xlsx,1,California Construction Accident Lawyers - Kuvara Law Firm,https://kuvaralawfirm.com/construction-accidents/,"Did you suffer injuries in a construction accident in San Rafael, CA? Contact Kuvara Law Firm for a free consultation. No upfront fees. 1-800-4-INJURY.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kuvaralawfirm.com,28,37,1,9394,522,56496,,
construction accident lawyer,San Rafael,Construction-HighVolume -- San Rafael.xlsx,2,Personal Injury Practice Areas - Kuvara Law Firm,https://kuvaralawfirm.com/practice-areas/,"We Are Experienced San Rafael Personal Injury Attorneys, Serving Injured Californians Since 1971 ... Construction Accidents · Nursing Home Abuse · Work-Related ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kuvaralawfirm.com,28,37,1,9394,522,56496,,
construction accident lawyer,San Rafael,Construction-HighVolume -- San Rafael.xlsx,3,San Rafael Construction Accident Lawyer - Brod Law Firm,https://www.brodfirm.com/san-rafael-construction-accident-lawyer.html,Free Case Evaluation - Call (800) 427-7020 - Brod Law Firm helps victims and their families receive compensation for their injuries in Work Injury and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,brodfirm.com,22,31,5,56738,213,85961,,
construction dispute lawyers,San Rafael,Construction-HighVolume -- San Rafael.xlsx,1,"Construction Defect Litigation | San Rafael, CA",https://www.williamsgumbiner.com/practice-areas/construction-defect-litigation/,"Call 415-755-1880 to schedule an introductory consultation and tell us more about your construction litigation needs. No matter where you are in the country, our attorneys can provide guidance on how to handle construction disputes properly. We can also be reached using our online form.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,williamsgumbiner.com,21,20,2,1612,93,9103,,
construction dispute lawyers,San Rafael,Construction-HighVolume -- San Rafael.xlsx,3,Homepage • Kate Warner Construction Lawyers,https://kwcl.law/,"With over 38 years of experience handling all types of construction claims and disputes, Kate Warner Construction Lawyers delivers for their clients.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kwcl.law,13,22,3,247,40,367,,
construction injury lawyer,San Rafael,Construction-HighVolume -- San Rafael.xlsx,1,California Construction Accident Lawyers - Kuvara Law Firm,https://kuvaralawfirm.com/construction-accidents/,"Did you suffer injuries in a construction accident in San Rafael, CA? Contact Kuvara Law Firm for a free consultation. No upfront fees. 1-800-4-INJURY.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kuvaralawfirm.com,28,37,1,9394,522,56496,,
construction injury lawyer,San Rafael,Construction-HighVolume -- San Rafael.xlsx,2,Personal Injury Practice Areas - Kuvara Law Firm,https://kuvaralawfirm.com/practice-areas/,"Kuvara Law Firm has been serving injured people in Northern California since 1971. View our practice areas, and call 1-800-4-INJURY for a free consultation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kuvaralawfirm.com,28,37,1,9394,522,56496,,
